0.0025,-0.08815278628104543
0.0075,-0.0933860055029189
0.0125,-0.09494609462295911
0.0175,-0.095294953219786
0.0225,-0.09536534342520378
0.0275,-0.09538697822700087
0.0325,-0.09539577901848122
0.03750000000000001,-0.09540575159026358
0.0425,-0.09541109301785992
0.0475,-0.09541915118041563
0.0525,-0.09542326296066481
0.0575,-0.0954298677100307
0.0625,-0.09543347408831518
0.0675,-0.09543883515991809
0.07250000000000001,-0.09544240962812078
0.0775,-0.09018689231634865
0.0825,-0.07860153565258859
0.08750000000000001,-0.06445759638779808
0.0925,-0.05025573964361078
0.0975,-0.03730866861818839
0.1025,-0.02632364840974262
0.1075,-0.01759648920260489
0.1125,-0.01111402947532699
0.1175,-0.006619340518580231
0.1225,-0.0037158595126208
0.1275,-0.001965253947574165
0.1325,-0.0009786123623955999
0.1375,-0.0004555348618123613
0.1425,-0.0001906729711001773
0.1475,-5.121962984058587e-05
0.1525,5.121962984058587e-05
0.1575,0.0001906729711001773
0.1625,0.0004555348618123613
0.1675,0.0009786123623955999
0.1725,0.001965253947574165
0.1775,0.0037158595126208
0.1825,0.006619340518580231
0.1875,0.01111402947532699
0.1925,0.01759648920260489
0.1975,0.02632364840974262
0.2025,0.03730866861818839
0.2075,0.05025573964361078
0.2125,0.06445759638779808
0.2175,0.07860153565258859
0.2225,0.09018689231634865
0.2275,0.09544240962812078
0.2325,0.09543883515991809
0.2375,0.09543347408831518
0.2425,0.0954298677100307
0.2475,0.09542326296066481
0.2525,0.09541915118041563
0.2575,0.09541109301785992
0.2625,0.09540575159026358
0.2675,0.09539577901848122
0.2725,0.09538697822700087
0.2775,0.09536516927089891
0.2825,0.09529123391498621
0.2875,0.09492821121512876
0.2925,0.09335185413749994
0.2975,0.08793042612320266
0.3025,0.07416120345258674
0.3075,0.04965635929798536
0.3125,0.02243954304726258
0.3175,0.005967183138861496
0.3225,0.0007530301205983337
0.3275,0
0.3325,0
0.3375,0
0.3425,0
0.3475,0
0.3525,0
0.3575,0
0.3625,0
0.3675,0
0.3725,0
0.3775,0
0.3825,0
0.3875,0
0.3925,0
0.3975,0
0.4025,0
0.4075,0
0.4125,0
0.4175,0
0.4225,0
0.4275,0
0.4325,0
0.4375,0
0.4425,0
0.4475,0
0.4525,0
0.4575,0
0.4625,0
0.4675,0
0.4725,0
0.4775,0
0.4825,0
0.4875,0
0.4925,0
0.4975,0
0.5024999999999999,0
0.5075,0
0.5125,0
0.5175,0
0.5225,0
0.5275,0
0.5325,0
0.5375,0
0.5425,0
0.5475,0
0.5525,0
0.5575,0
0.5625,0
0.5675,0
0.5725,0
0.5775,0
0.5824999999999999,0
0.5874999999999999,0
0.5924999999999999,0
0.5974999999999999,0
0.6024999999999999,0
0.6074999999999999,0
0.6124999999999999,0
0.6174999999999999,0
0.6224999999999999,0
0.6274999999999999,0
0.6325,0
0.6375,0
0.6425,0
0.6475,0
0.6525,0
0.6575,0
0.6625,0
0.6675,0
0.6725,0
0.6775,0
0.6825,0
0.6875,0
0.6925,0
0.6975,0
0.7025,0
0.7074999999999999,0
0.7124999999999999,0
0.7174999999999999,0
0.7224999999999999,0
0.7274999999999999,0
0.7324999999999999,0
0.7374999999999999,0
0.7424999999999999,0
0.7474999999999999,0
0.7524999999999999,0
0.7575,0
0.7625,0
0.7675,0
0.7725,0
0.7775,0
0.7825,0
0.7875,0
0.7925,0
0.7975,0
0.8025,0
0.8075,0
0.8125,0
0.8175,0
0.8225,0
0.8275,0
0.8325,0
0.8374999999999999,0
0.8424999999999999,0
0.8474999999999999,0
0.8524999999999999,0
0.8574999999999999,0
0.8624999999999999,0
0.8674999999999999,0
0.8724999999999999,0
0.8774999999999999,0
0.8825,0
0.8875,0
0.8925,0
0.8975,0
0.9025,0
0.9075,0
0.9125,0
0.9175,0
0.9225,0
0.9275,0
0.9325,0
0.9375,0
0.9425,0
0.9475,0
0.9525,0
0.9575,0
0.9624999999999999,0
0.9674999999999999,0
0.9724999999999999,0
0.9774999999999999,0
0.9824999999999999,0
0.9874999999999999,0
0.9924999999999999,0
0.9974999999999999,0
