-4,3
-3.991991991991992,3
-3.983983983983984,3
-3.975975975975976,3
-3.967967967967968,3
-3.95995995995996,3
-3.951951951951952,3
-3.943943943943944,3
-3.935935935935936,3
-3.927927927927928,3
-3.91991991991992,3
-3.911911911911912,3
-3.903903903903904,3
-3.895895895895896,3
-3.887887887887888,3
-3.87987987987988,3
-3.871871871871872,3
-3.863863863863864,3
-3.855855855855856,3
-3.847847847847848,3
-3.83983983983984,3
-3.831831831831832,3
-3.823823823823824,3
-3.815815815815816,3
-3.807807807807808,3
-3.7997997997998,3
-3.791791791791792,3
-3.783783783783784,3
-3.775775775775776,3
-3.767767767767768,3
-3.75975975975976,3
-3.751751751751752,3
-3.743743743743744,3
-3.735735735735736,3
-3.727727727727728,3
-3.71971971971972,3
-3.711711711711712,3
-3.703703703703704,3
-3.695695695695695,3
-3.687687687687688,3
-3.67967967967968,3
-3.671671671671672,3
-3.663663663663664,3
-3.655655655655655,3
-3.647647647647648,3
-3.63963963963964,3
-3.631631631631631,3
-3.623623623623624,3
-3.615615615615615,3
-3.607607607607608,3
-3.5995995995996,3
-3.591591591591591,3
-3.583583583583584,3
-3.575575575575575,3
-3.567567567567568,3
-3.55955955955956,3
-3.551551551551551,3
-3.543543543543544,3
-3.535535535535535,3
-3.527527527527528,3
-3.51951951951952,3
-3.511511511511511,3
-3.503503503503504,3
-3.495495495495495,3
-3.487487487487487,3
-3.47947947947948,3
-3.471471471471471,3
-3.463463463463464,3
-3.455455455455455,3
-3.447447447447447,3
-3.43943943943944,3
-3.431431431431431,3
-3.423423423423424,3
-3.415415415415415,3
-3.407407407407407,3
-3.3993993993994,3
-3.391391391391391,3
-3.383383383383384,3
-3.375375375375375,3
-3.367367367367367,3
-3.35935935935936,3
-3.351351351351351,3
-3.343343343343343,3
-3.335335335335335,3
-3.327327327327327,3
-3.31931931931932,3
-3.311311311311311,3
-3.303303303303303,3
-3.295295295295295,3
-3.287287287287287,3
-3.27927927927928,3
-3.271271271271271,3
-3.263263263263263,3
-3.255255255255255,3
-3.247247247247247,3
-3.23923923923924,3
-3.231231231231231,3
-3.223223223223223,3
-3.215215215215215,3
-3.207207207207207,3
-3.199199199199199,3
-3.191191191191191,3
-3.183183183183183,3
-3.175175175175175,3
-3.167167167167167,3
-3.159159159159159,3
-3.151151151151151,3
-3.143143143143143,3
-3.135135135135135,3
-3.127127127127127,3
-3.119119119119119,3
-3.111111111111111,3
-3.103103103103103,3
-3.095095095095095,3
-3.087087087087087,3
-3.079079079079079,3
-3.071071071071071,3
-3.063063063063063,3
-3.055055055055055,3
-3.047047047047047,3
-3.039039039039039,3
-3.031031031031031,3
-3.023023023023023,3
-3.015015015015015,3
-3.007007007007007,3
-2.998998998998999,3
-2.990990990990991,3
-2.982982982982983,3
-2.974974974974975,3
-2.966966966966967,3
-2.958958958958959,3
-2.950950950950951,3
-2.942942942942943,3
-2.934934934934935,3
-2.926926926926927,3
-2.918918918918919,3
-2.910910910910911,3
-2.902902902902903,3
-2.894894894894895,3
-2.886886886886887,3
-2.878878878878879,3
-2.870870870870871,3
-2.862862862862863,3
-2.854854854854855,3
-2.846846846846847,3
-2.838838838838839,3
-2.830830830830831,3
-2.822822822822823,3
-2.814814814814815,3
-2.806806806806807,3
-2.798798798798799,3
-2.790790790790791,3
-2.782782782782783,3
-2.774774774774775,3
-2.766766766766767,3
-2.758758758758759,3
-2.75075075075075,3
-2.742742742742743,3
-2.734734734734735,3
-2.726726726726727,3
-2.718718718718719,3
-2.71071071071071,3
-2.702702702702703,3
-2.694694694694695,3
-2.686686686686687,3
-2.678678678678679,3
-2.67067067067067,3
-2.662662662662663,3
-2.654654654654655,3
-2.646646646646647,3
-2.638638638638639,3
-2.63063063063063,3
-2.622622622622623,3
-2.614614614614615,3
-2.606606606606607,3
-2.598598598598599,3
-2.59059059059059,3
-2.582582582582583,3
-2.574574574574575,3
-2.566566566566567,3
-2.558558558558559,3
-2.55055055055055,3
-2.542542542542543,3
-2.534534534534535,3
-2.526526526526526,3
-2.518518518518519,3
-2.51051051051051,3
-2.502502502502503,3
-2.494494494494495,3
-2.486486486486486,3
-2.478478478478479,3
-2.47047047047047,3
-2.462462462462462,3
-2.454454454454455,3
-2.446446446446446,3
-2.438438438438439,3
-2.43043043043043,3
-2.422422422422422,3
-2.414414414414415,3
-2.406406406406406,3
-2.398398398398399,3
-2.39039039039039,3
-2.382382382382382,3
-2.374374374374375,3
-2.366366366366366,3
-2.358358358358358,3
-2.35035035035035,3
-2.342342342342342,3
-2.334334334334335,3
-2.326326326326326,3
-2.318318318318318,3
-2.31031031031031,3
-2.302302302302302,3
-2.294294294294295,3
-2.286286286286286,3
-2.278278278278278,3
-2.27027027027027,3
-2.262262262262262,3
-2.254254254254255,3
-2.246246246246246,3
-2.238238238238238,3
-2.23023023023023,3
-2.222222222222222,3
-2.214214214214214,3
-2.206206206206206,3
-2.198198198198198,3
-2.19019019019019,3
-2.182182182182182,3
-2.174174174174174,3
-2.166166166166166,3
-2.158158158158158,3
-2.15015015015015,3
-2.142142142142142,3
-2.134134134134134,3
-2.126126126126126,3
-2.118118118118118,3
-2.11011011011011,3
-2.102102102102102,3
-2.094094094094094,3
-2.086086086086086,3
-2.078078078078078,2.999631574271215
-2.07007007007007,2.991931286313826
-2.062062062062062,2.984240894682404
-2.054054054054054,2.976560399376947
-2.046046046046046,2.968889800397454
-2.038038038038038,2.961229097743927
-2.03003003003003,2.953578291416366
-2.022022022022022,2.94593738141477
-2.014014014014014,2.938306367739139
-2.006006006006006,2.930685250389475
-1.997997997997998,2.923074029365775
-1.98998998998999,2.915472704668041
-1.981981981981982,2.907881276296274
-1.973973973973974,2.900299744250469
-1.965965965965966,2.892728108530633
-1.957957957957958,2.88516636913676
-1.94994994994995,2.877614526068854
-1.941941941941942,2.870072579326913
-1.933933933933934,2.862540528910937
-1.925925925925926,2.855018374820928
-1.917917917917918,2.847506117056883
-1.90990990990991,2.840003755618805
-1.901901901901902,2.832511290506691
-1.893893893893894,2.825028721720543
-1.885885885885886,2.81755604926036
-1.877877877877878,2.810093273126142
-1.86986986986987,2.802640393317891
-1.861861861861862,2.795197409835605
-1.853853853853854,2.787764322679284
-1.845845845845846,2.780341131848929
-1.837837837837838,2.772927837344539
-1.82982982982983,2.765524439166115
-1.821821821821822,2.758130937313656
-1.813813813813814,2.750747331787163
-1.805805805805806,2.743373622586635
-1.797797797797798,2.736009809712073
-1.78978978978979,2.728655893163476
-1.781781781781782,2.721311872940845
-1.773773773773774,2.713977749044178
-1.765765765765766,2.706653521473478
-1.757757757757758,2.699339190228743
-1.74974974974975,2.692034755309973
-1.741741741741742,2.684740216717169
-1.733733733733734,2.677455574450331
-1.725725725725726,2.670180828509458
-1.717717717717718,2.662915978894551
-1.70970970970971,2.655661025605609
-1.701701701701702,2.648415968642631
-1.693693693693694,2.641180808005621
-1.685685685685686,2.633955543694575
-1.677677677677678,2.626740175709495
-1.66966966966967,2.619534704050381
-1.661661661661662,2.612339128717232
-1.653653653653654,2.605153449710047
-1.645645645645646,2.59797766702883
-1.637637637637638,2.590811780673577
-1.62962962962963,2.583655790644289
-1.621621621621621,2.576509696940968
-1.613613613613614,2.569373499563611
-1.605605605605606,2.562247198512221
-1.597597597597598,2.555130793786796
-1.58958958958959,2.548024285387335
